customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,support_calls,is_active,signup_date,churn
CUST-001795,71,140.05,9851.88,two-year,none,10,true,2023-05-21,0
CUST-001796,62,146.78,8917.54,month-to-month,none,9,true,2023-09-15,0
CUST-001797,65,49.62,3351.16,one-year,fiber,5,true,2024-08-02,0
CUST-001798,42,87.3,3526.28,one-year,dsl,4,true,2024-11-16,0
CUST-001799,37,44.7,1658.69,two-year,dsl,8,true,2023-07-29,0
CUST-001800,22,35.24,781.8,two-year,none,4,true,2023-07-30,0
CUST-001801,23,135.35,3179.78,two-year,fiber,5,true,2024-05-10,0
CUST-001802,68,64.38,4107.33,two-year,fiber,1,true,2024-01-21,0
CUST-001803,8,44.56,370.78,one-year,dsl,7,true,2024-07-17,0
CUST-001804,72,74.66,5052.21,one-year,none,6,true,2024-05-16,0
CUST-001805,49,60.71,2739.66,one-year,fiber,1,true,2025-03-31,0
CUST-001806,35,33.97,1165.51,month-to-month,dsl,2,true,2025-01-30,0
CUST-001807,72,27.78,1833.58,month-to-month,dsl,9,true,2023-10-19,0
CUST-001808,34,140.62,4556.53,month-to-month,dsl,3,true,2024-07-20,0
CUST-001809,49,46.41,2256.91,month-to-month,dsl,2,false,2025-01-28,0
CUST-001810,15,32.44,499.64,one-year,fiber,3,true,2024-09-16,0
CUST-001811,35,33.96,1112.31,month-to-month,dsl,4,true,2025-05-31,0
CUST-001812,27,50.18,1391.57,one-year,fiber,6,true,2024-03-29,0
CUST-001813,48,22.99,1119.81,one-year,none,3,true,2024-05-18,0
CUST-001814,41,22.69,908.09,two-year,fiber,6,true,2024-09-13,0
CUST-001815,9,98.12,887.35,month-to-month,none,6,true,2024-02-18,0
CUST-001816,51,55.64,2858.18,one-year,fiber,3,true,2025-06-17,0
CUST-001817,72,51.73,3741.83,month-to-month,none,7,true,2023-01-23,0
CUST-001818,48,22.66,1050.09,one-year,fiber,7,true,2023-04-02,0
CUST-001819,34,67.66,2414.46,one-year,dsl,7,true,2023-08-13,0
CUST-001820,67,125.32,8622.18,two-year,none,6,true,2025-02-17,0
CUST-001821,11,100.01,1081.32,two-year,dsl,4,false,2023-09-19,0
CUST-001822,55,56.21,3207.16,one-year,dsl,3,true,2023-06-20,0
CUST-001823,6,94.44,576.54,month-to-month,dsl,2,true,2024-04-26,1
CUST-001824,2,125.0,232.33,month-to-month,dsl,1,false,2023-04-14,0
CUST-001825,15,121.28,1788.3,month-to-month,none,5,true,2023-06-06,0
CUST-001826,1,62.31,57.68,month-to-month,dsl,4,true,2023-01-22,0
CUST-001827,17,41.71,688.05,month-to-month,fiber,2,true,2024-09-15,0
CUST-001828,59,51.95,2839.07,two-year,fiber,1,true,2023-06-15,0
CUST-001829,48,37.67,1705.24,month-to-month,dsl,8,true,2024-11-24,0
CUST-001830,51,135.54,6705.12,two-year,none,10,true,2023-12-29,0
CUST-001831,51,117.71,5874.26,two-year,none,6,true,2025-05-28,0
CUST-001832,9,97.97,842.16,month-to-month,dsl,4,false,2024-02-27,0
CUST-001833,3,60.89,169.85,one-year,fiber,0,true,2025-03-04,0
CUST-001834,17,104.38,1677.39,month-to-month,fiber,3,false,2023-08-21,1
CUST-001835,51,80.63,3987.86,one-year,fiber,3,true,2024-03-01,0
CUST-001836,12,58.4,636.3,month-to-month,dsl,7,true,2024-10-31,1
CUST-001837,37,66.12,2389.89,month-to-month,none,7,false,2025-06-08,0
CUST-001838,42,45.15,1968.92,month-to-month,fiber,2,false,2023-04-14,0
CUST-001839,34,27.79,922.59,two-year,none,10,true,2023-01-25,0
CUST-001840,58,65.1,3583.17,one-year,none,5,false,2024-06-13,0
CUST-001841,55,119.27,5939.44,one-year,fiber,8,true,2024-08-02,0
CUST-001842,42,105.88,4295.67,month-to-month,fiber,10,true,2023-05-26,1
CUST-001843,49,55.85,2553.39,month-to-month,dsl,0,true,2023-05-17,0
CUST-001844,53,123.93,6781.6,two-year,dsl,6,true,2023-09-19,0
CUST-001845,8,41.24,298.78,month-to-month,dsl,7,true,2023-08-13,1
CUST-001846,63,34.85,2196.46,month-to-month,none,5,true,2024-01-17,0
CUST-001847,71,91.23,6705.32,one-year,none,5,true,2023-12-01,0
CUST-001848,66,108.74,7327.04,two-year,none,3,true,2023-01-23,0
CUST-001849,65,59.07,4015.84,one-year,fiber,6,false,2024-08-28,0
CUST-001850,18,92.15,1702.94,one-year,dsl,3,true,2023-09-12,0
CUST-001851,69,85.76,5691.97,month-to-month,dsl,6,true,2023-12-06,0
CUST-001852,61,143.3,8736.34,month-to-month,dsl,5,true,2023-02-28,0
CUST-001853,53,81.51,3907.85,one-year,dsl,5,false,2023-08-30,0
CUST-001854,27,72.69,2016.44,one-year,fiber,4,true,2025-04-03,0
CUST-001855,41,97.15,4094.6,month-to-month,none,1,false,2025-03-26,0
CUST-001856,54,84.04,4147.19,month-to-month,none,10,true,2023-02-22,0
CUST-001857,17,57.88,1010.07,month-to-month,dsl,10,true,2025-04-26,1
CUST-001858,11,25.26,287.29,two-year,none,5,false,2024-08-19,0
CUST-001859,0,126.79,117.77,month-to-month,none,2,true,2025-04-23,1
CUST-001860,37,100.01,3622.34,month-to-month,fiber,9,true,2023-03-08,0
CUST-001861,65,32.5,2093.43,one-year,dsl,4,false,2025-05-22,0
CUST-001862,60,125.34,7173.05,month-to-month,none,8,true,2024-10-31,0
CUST-001863,30,123.25,3797.59,one-year,fiber,10,true,2023-09-04,0
CUST-001864,4,30.33,119.88,two-year,dsl,1,false,2024-04-04,0
CUST-001865,36,120.15,4339.06,two-year,dsl,9,true,2024-05-08,0
CUST-001866,70,114.82,7598.41,month-to-month,none,3,true,2024-11-02,0
CUST-001867,24,64.86,1412.4,month-to-month,fiber,4,true,2025-04-12,0
CUST-001868,41,78.45,3288.39,two-year,fiber,6,true,2025-02-08,0
CUST-001869,0,132.99,122.97,two-year,dsl,4,true,2024-05-13,0
CUST-001870,5,134.95,631.57,one-year,dsl,9,true,2023-10-12,1
CUST-001871,53,25.0,1194.33,two-year,dsl,5,true,2025-03-30,0
CUST-001872,13,82.76,1101.32,one-year,dsl,8,true,2023-06-01,0
CUST-001873,64,55.55,3408.03,two-year,none,8,true,2024-09-19,0
CUST-001874,5,79.14,398.81,month-to-month,fiber,8,true,2025-02-12,1
CUST-001875,2,72.95,145.03,one-year,fiber,1,true,2025-06-18,0
CUST-001876,29,140.0,4162.39,one-year,none,3,true,2023-11-04,0
CUST-001877,32,71.33,2055.77,month-to-month,dsl,3,false,2025-04-21,0
CUST-001878,55,26.21,1313.85,one-year,dsl,4,true,2024-07-13,0
CUST-001879,39,119.96,4676.09,month-to-month,none,7,true,2023-08-07,0
CUST-001880,14,131.18,1907.86,two-year,fiber,6,true,2023-12-03,0
CUST-001881,1,109.06,99.46,two-year,dsl,10,true,2024-05-06,0
CUST-001882,33,41.97,1307.24,month-to-month,none,4,true,2024-03-12,0
CUST-001883,12,119.46,1352.26,month-to-month,fiber,8,true,2024-10-16,1
CUST-001884,0,143.97,131.0,month-to-month,dsl,4,true,2023-04-27,1
CUST-001885,64,119.58,7782.69,one-year,dsl,7,true,2024-05-07,0
CUST-001886,45,122.57,5256.34,one-year,dsl,6,true,2024-07-12,0
CUST-001887,11,148.98,1514.8,two-year,dsl,5,true,2025-04-14,0
CUST-001888,44,23.87,1079.72,month-to-month,fiber,6,false,2024-06-08,0
CUST-001889,21,44.72,935.01,one-year,dsl,9,true,2023-03-10,0
CUST-001890,63,92.47,5643.14,two-year,dsl,5,true,2023-07-23,0
CUST-001891,24,20.48,468.57,month-to-month,fiber,10,true,2024-10-26,1
CUST-001892,40,132.06,4821.69,two-year,dsl,1,true,2024-07-28,0
CUST-001893,60,84.26,5305.45,two-year,dsl,5,false,2025-04-10,0
CUST-001894,31,60.57,1921.47,two-year,fiber,4,false,2023-04-20,0
CUST-001895,17,110.47,1919.97,one-year,none,2,true,2025-05-20,0
CUST-001896,46,29.76,1295.39,month-to-month,none,4,true,2023-01-27,0
CUST-001897,11,133.04,1521.56,one-year,dsl,9,true,2023-04-13,0
CUST-001898,42,61.38,2368.01,month-to-month,fiber,9,true,2025-03-30,0
CUST-001899,39,129.39,4958.06,month-to-month,fiber,8,true,2023-03-23,1
CUST-001900,69,58.64,3976.79,two-year,none,4,false,2024-02-18,0
CUST-001901,53,32.09,1615.71,month-to-month,fiber,0,false,2023-04-07,0
CUST-001902,13,135.88,1601.06,two-year,dsl,5,true,2023-04-20,0
CUST-001903,31,30.66,879.42,two-year,none,10,true,2024-12-18,0
CUST-001904,60,48.39,2921.47,two-year,dsl,2,true,2025-04-21,0
CUST-001905,52,20.69,1052.69,two-year,dsl,4,true,2025-01-17,0
CUST-001906,70,50.93,3438.39,month-to-month,fiber,9,true,2023-07-17,0
CUST-001907,17,72.59,1219.98,one-year,fiber,9,true,2023-09-13,0
CUST-001908,53,53.15,2791.0,month-to-month,none,0,true,2024-02-20,0
CUST-001909,16,94.96,1553.04,two-year,fiber,9,false,2024-11-18,0
CUST-001910,29,149.76,4393.99,two-year,dsl,1,true,2023-05-17,0
CUST-001911,0,104.74,105.53,one-year,dsl,0,true,2023-12-16,0
CUST-001912,15,132.94,1891.94,month-to-month,dsl,6,true,2024-06-15,1
CUST-001913,25,131.51,3030.94,one-year,none,6,true,2025-06-09,0
CUST-001914,62,83.56,4875.5,two-year,dsl,0,true,2024-03-19,0
CUST-001915,58,88.16,4758.3,month-to-month,dsl,1,true,2023-05-25,0
CUST-001916,1,81.52,82.69,month-to-month,fiber,1,true,2023-12-23,0
CUST-001917,25,109.5,2576.92,month-to-month,fiber,7,true,2023-10-04,0
CUST-001918,17,22.23,353.41,month-to-month,fiber,7,true,2024-07-18,1
CUST-001919,34,113.76,3783.92,month-to-month,dsl,1,true,2024-11-05,0
CUST-001920,51,22.64,1137.41,one-year,none,1,true,2023-10-17,0
CUST-001921,71,131.26,9190.5,month-to-month,none,8,true,2024-10-04,0
CUST-001922,19,144.62,2607.94,two-year,dsl,8,true,2023-12-16,0
CUST-001923,13,115.24,1510.3,month-to-month,dsl,6,true,2025-04-03,0
CUST-001924,51,107.08,5701.9,month-to-month,none,9,true,2023-04-09,0
CUST-001925,31,62.21,1983.8,two-year,dsl,5,true,2023-09-04,0
CUST-001926,55,144.48,7171.35,one-year,dsl,1,false,2023-05-21,0
CUST-001927,59,73.61,4557.51,month-to-month,dsl,1,false,2024-07-15,0
CUST-001928,27,48.4,1195.11,month-to-month,dsl,4,false,2024-08-24,0
CUST-001929,57,136.1,7090.71,one-year,none,3,true,2023-04-06,0
CUST-001930,30,25.74,774.79,two-year,none,8,true,2025-02-14,0
CUST-001931,27,123.44,3443.27,month-to-month,fiber,1,false,2024-08-19,0
CUST-001932,0,75.52,71.92,two-year,fiber,5,true,2024-07-23,0
CUST-001933,12,147.49,1744.67,month-to-month,none,10,true,2023-06-26,1
CUST-001934,5,115.22,535.41,month-to-month,none,3,true,2023-10-30,0
CUST-001935,28,100.42,2543.87,two-year,fiber,3,true,2025-02-13,0
CUST-001936,55,40.01,2001.38,one-year,none,2,true,2023-01-08,0
CUST-001937,22,108.98,2478.92,month-to-month,none,1,false,2023-06-11,0
CUST-001938,13,76.5,999.43,month-to-month,fiber,2,true,2024-06-16,0
CUST-001939,42,135.23,5245.79,two-year,none,9,true,2024-08-03,0
CUST-001940,22,99.42,2229.25,one-year,fiber,4,true,2024-09-12,0
CUST-001941,25,72.76,1739.56,two-year,dsl,8,true,2023-04-04,0
CUST-001942,16,137.11,2049.98,month-to-month,none,8,true,2023-04-26,1
CUST-001943,17,26.87,423.43,one-year,none,3,true,2023-09-04,0
CUST-001944,69,134.97,8718.99,two-year,none,8,false,2024-06-21,0
CUST-001945,42,91.36,3930.04,one-year,fiber,0,true,2025-05-20,0
CUST-001946,11,87.33,954.6,month-to-month,dsl,1,true,2024-10-11,0
CUST-001947,58,41.4,2260.6,two-year,fiber,5,false,2025-02-22,0
CUST-001948,3,132.18,399.9,month-to-month,none,1,true,2025-02-14,0
CUST-001949,10,30.74,285.44,two-year,none,1,true,2024-07-05,0
CUST-001950,3,113.5,356.93,month-to-month,none,5,true,2023-04-28,1
CUST-001951,37,117.83,4094.29,two-year,none,1,true,2023-06-01,0
CUST-001952,61,57.33,3421.36,two-year,none,1,true,2025-04-24,0
CUST-001953,5,60.83,295.13,two-year,none,8,true,2023-01-27,0
CUST-001954,33,135.15,4266.76,month-to-month,dsl,10,true,2024-01-06,1
CUST-001955,19,72.67,1359.26,one-year,none,3,true,2025-03-27,0
CUST-001956,47,105.97,4756.12,month-to-month,fiber,2,true,2024-01-20,0
CUST-001957,5,101.25,459.65,two-year,none,3,true,2024-09-08,0
CUST-001958,45,122.25,4965.15,two-year,fiber,9,true,2025-05-26,0
CUST-001959,8,27.89,227.65,month-to-month,dsl,1,true,2023-09-16,0
CUST-001960,67,116.01,7300.41,month-to-month,none,4,true,2024-10-21,0
CUST-001961,31,87.04,2581.44,one-year,fiber,3,true,2023-03-07,0
CUST-001962,8,38.4,294.92,month-to-month,dsl,10,true,2023-06-24,1
CUST-001963,39,72.99,2629.67,two-year,none,3,true,2025-02-13,0
CUST-001964,67,76.02,4663.53,one-year,none,4,false,2025-06-13,0
CUST-001965,49,40.37,2061.06,one-year,fiber,5,true,2025-06-06,0
CUST-001966,29,113.75,3151.48,month-to-month,fiber,8,true,2023-10-28,0
CUST-001967,10,81.08,767.15,two-year,dsl,4,true,2024-06-09,0
CUST-001968,2,120.36,243.04,two-year,none,5,true,2024-12-15,0
CUST-001969,42,114.31,4417.6,month-to-month,fiber,9,true,2023-03-05,0
CUST-001970,37,109.29,3674.25,one-year,dsl,4,true,2023-08-10,0
CUST-001971,67,53.5,3395.46,one-year,dsl,1,true,2023-08-16,0
CUST-001972,12,112.47,1306.74,month-to-month,dsl,7,true,2025-03-17,0
CUST-001973,25,51.34,1172.75,month-to-month,none,10,true,2023-08-10,0
CUST-001974,28,25.1,675.39,two-year,fiber,0,true,2023-03-27,0
CUST-001975,63,118.59,7091.01,two-year,none,6,false,2024-05-27,0
CUST-001976,67,135.94,8211.76,two-year,none,2,true,2023-01-28,0
CUST-001977,13,63.5,794.34,month-to-month,none,8,false,2024-09-03,1
CUST-001978,48,63.4,3029.58,month-to-month,dsl,7,true,2023-10-18,0
CUST-001979,53,139.17,7614.57,two-year,dsl,10,true,2024-01-12,0
CUST-001980,7,29.91,207.39,one-year,dsl,1,true,2024-10-16,0
CUST-001981,69,57.99,3740.03,one-year,dsl,8,true,2025-05-08,0
CUST-001982,24,42.18,1020.87,month-to-month,fiber,3,true,2024-06-01,0
CUST-001983,35,63.57,2142.05,month-to-month,fiber,1,true,2023-02-07,0
CUST-001984,16,87.56,1346.44,two-year,fiber,0,true,2024-10-07,0
CUST-001985,63,141.63,8604.15,one-year,dsl,0,true,2023-04-09,0
CUST-001986,2,142.05,295.91,month-to-month,fiber,0,true,2023-07-28,0
CUST-001987,11,126.36,1409.99,one-year,none,6,true,2024-04-11,0
CUST-001988,12,143.86,1752.46,two-year,dsl,4,true,2023-12-31,0
CUST-001989,70,43.84,3025.24,one-year,none,7,true,2024-05-11,0
CUST-001990,18,100.75,1899.8,two-year,none,4,true,2023-02-11,0
CUST-001991,0,123.2,129.09,one-year,none,3,true,2023-09-01,0
CUST-001992,67,37.74,2293.21,two-year,none,3,true,2024-09-21,0
CUST-001993,47,78.7,3714.05,month-to-month,dsl,9,true,2024-06-03,0
CUST-001994,8,124.43,938.57,two-year,none,2,true,2025-01-01,0
CUST-001995,21,72.37,1504.08,one-year,none,9,true,2024-10-02,0
CUST-001996,48,133.05,6376.92,two-year,none,8,true,2025-02-16,0
CUST-001997,58,31.66,1796.49,two-year,none,2,true,2024-01-10,0
CUST-001998,31,39.1,1193.68,two-year,none,4,false,2024-05-27,0
CUST-001999,24,143.93,3570.32,two-year,none,1,true,2025-03-10,0
